EntityID,volume,Custom cell groups,model
2505318700545100007,5238.5625,10,Chenxi
2505318700545100008,4407.14794921875,10,Chenxi
2505318700545100009,7823.13525390625,10,Chenxi
2505318700545100010,11756.6142578125,10,Chenxi
2505318700545100012,9676.201171875,10,Chenxi
2505318700545100013,3025.7529296875,10,Chenxi
2505318700545100014,4927.14404296875,10,Chenxi
2505318700545100016,5448.060546875,10,Chenxi
2505318700546100002,18429.642578125,10,Chenxi
2505318700546100004,2810.064208984375,10,Chenxi
2505318700546100005,9405.9384765625,10,Chenxi
2505318700546100006,3075.3076171875,10,Chenxi
2505318700546100007,4380.373046875,10,Chenxi
2505318700546100008,3117.888427734375,10,Chenxi
2505318700546100009,9120.85546875,10,Chenxi
2505318700546100011,7980.26416015625,10,Chenxi
2505318700546100012,5424.99267578125,10,Chenxi
2505318700546100013,12596.1962890625,10,Chenxi
2505318700546100014,20113.4296875,10,Chenxi
2505318700546100015,4107.150390625,10,Chenxi
2505318700546100016,8625.6259765625,10,Chenxi
2505318700546100019,3025.25341796875,10,Chenxi
2505318700547100004,9698.8916015625,10,Chenxi
2505318700547100005,8705.541015625,10,Chenxi
2505318700547100006,7232.498046875,10,Chenxi
2505318700547100007,6434.7451171875,10,Chenxi
2505318700547100008,10321.1806640625,10,Chenxi
2505318700547100009,11301.033203125,10,Chenxi
2505318700547100011,12235.888671875,10,Chenxi
2505318700547100012,4103.17333984375,10,Chenxi
2505318700547100014,3425.197509765625,10,Chenxi
2505318700547100016,15921.09765625,10,Chenxi
2505318700547100017,16072.1396484375,10,Chenxi
2505318700547100018,4573.40478515625,10,Chenxi
2505318700548100003,8168.74951171875,10,Chenxi
2505318700548100004,3140.53125,10,Chenxi
2505318700548100005,6628.78271484375,10,Chenxi
2505318700548100006,4392.60400390625,10,Chenxi
2505318700548100007,5590.91357421875,10,Chenxi
2505318700548100008,3186.183349609375,10,Chenxi
2505318700548100009,6340.80126953125,10,Chenxi
2505318700548100010,3940.118896484375,10,Chenxi
2505318700548100011,2324.8466796875,10,Chenxi
2505318700548100012,5887.19677734375,10,Chenxi
