EntityID,volume,Custom cell groups,model
2505318700542100056,4332.437988,8,Model_1
2505318700542100057,8106.949219,8,Model_1
2505318700542100058,2994.623779296875,8,Model_1
2505318700542100059,1314.0333251953125,8,Model_1
2505318700542100060,2495.771973,8,Model_1
2505318700542100061,5214.722656,8,Model_1
2505318700542100062,5596.188965,8,Model_1
2505318700542100063,4689.65625,8,Model_1
2505318700542100064,3297.92041,8,Model_1
2505318700542100065,5947.123047,8,Model_1
2505318700542100066,9281.84375,8,Model_1
2505318700542100067,2339.034423828125,8,Model_1
2505318700542100068,1706.6138916015625,8,Model_1
2505318700542100069,2129.116699,8,Model_1
2505318700542100070,2443.005859,8,Model_1
2505318700542100071,2999.21582,8,Model_1
2505318700542100072,2407.462891,8,Model_1
2505318700542100073,2922.345947265625,8,Model_1
2505318700542100074,3007.130615234375,8,Model_1
2505318700542100075,1897.750732421875,8,Model_1
2505318700542100076,5370.552246,8,Model_1
2505318700542100077,4357.91748,8,Model_1
2505318700542100078,954.859375,8,Model_1
2505318700542100079,1600.945313,8,Model_1
2505318700542100080,1983.9840087890625,8,Model_1
2505318700542100081,3757.429688,8,Model_1
2505318700542100082,4071.552978515625,8,Model_1
2505318700542100083,3842.723145,8,Model_1
2505318700542100084,4179.097656,8,Model_1
2505318700542100085,3200.172607421875,8,Model_1
2505318700542100086,2234.006836,8,Model_1
2505318700542100087,5312.773926,8,Model_1
2505318700542100088,3013.140625,8,Model_1
2505318700542100089,5308.473145,8,Model_1
2505318700542100090,4002.784912109375,8,Model_1
2505318700542100091,3362.584473,8,Model_1
2505318700542100092,6020.162598,8,Model_1
2505318700542100093,4828.069824,8,Model_1
2505318700542100094,10674.43457,8,Model_1
2505318700542100095,5479.120605,8,Model_1
2505318700542100096,4093.415283203125,8,Model_1
2505318700542100097,8805.548828,8,Model_1
2505318700542100098,6933.705566,8,Model_1
2505318700542100099,8807.806641,8,Model_1
2505318700542100100,2779.20166,8,Model_1
2505318700542100101,4887.604492,8,Model_1
2505318700542100102,2731.254395,8,Model_1
2505318700542100103,2140.144043,8,Model_1
2505318700542100104,8639.283203,8,Model_1
2505318700542100105,5402.865234,8,Model_1
2505318700542100107,3940.226563,8,Model_1
2505318700543100004,8272.994141,8,Model_1
2505318700543100006,5901.849609,8,Model_1
2505318700543100008,4120.177734,8,Model_1
2505318700543100009,2196.408691,8,Model_1
2505318700545100001,3370.275634765625,14,Model_1
2505318700545100002,4124.949219,14,Model_1
2505318700545100003,9939.330078,14,Model_1
2505318700545100004,5980.536621,14,Model_1
2505318700545100005,7481.713379,14,Model_1
2505318700545100006,1853.402344,14,Model_1
2505318700545100007,5238.5625,14,Model_1
2505318700545100008,4407.147949,14,Model_1
2505318700545100009,7823.135254,14,Model_1
2505318700545100010,11756.61426,14,Model_1
2505318700545100012,9676.201172,14,Model_1
2505318700545100013,3025.75293,14,Model_1
2505318700545100014,4927.144043,14,Model_1
2505318700545100016,5448.060547,14,Model_1
2505318700546100002,18429.64258,14,Model_1
2505318700546100004,2810.064208984375,14,Model_1
2505318700546100005,9405.938477,14,Model_1
2505318700546100006,3075.307617,14,Model_1
2505318700546100007,4380.373047,14,Model_1
2505318700546100008,3117.888427734375,14,Model_1
2505318700546100009,9120.855469,14,Model_1
2505318700546100011,7980.26416,14,Model_1
2505318700546100012,5424.992676,14,Model_1
2505318700546100013,12596.19629,14,Model_1
2505318700546100014,20113.42969,14,Model_1
2505318700546100015,4107.150391,14,Model_1
2505318700546100016,8625.625977,14,Model_1
2505318700546100019,3025.253418,14,Model_1
2505318700547100004,9698.891602,14,Model_1
2505318700547100005,8705.541016,14,Model_1
2505318700547100006,7232.498047,14,Model_1
2505318700547100007,6434.745117,14,Model_1
2505318700547100008,10321.18066,14,Model_1
2505318700547100009,11301.0332,14,Model_1
2505318700547100011,12235.88867,14,Model_1
2505318700547100012,4103.17334,14,Model_1
2505318700547100014,3425.197509765625,14,Model_1
2505318700547100016,15921.09766,14,Model_1
2505318700547100017,16072.13965,14,Model_1
2505318700547100018,4573.404785,14,Model_1
2505318700548100003,8168.749512,14,Model_1
2505318700548100004,3140.53125,14,Model_1
2505318700548100005,6628.782715,14,Model_1
2505318700548100006,4392.604004,14,Model_1
2505318700548100007,5590.913574,14,Model_1
2505318700548100008,3186.183349609375,14,Model_1
2505318700548100009,6340.80127,14,Model_1
2505318700548100010,3940.118896484375,14,Model_1
2505318700548100011,2324.84668,14,Model_1
2505318700548100012,5887.196777,14,Model_1
2505318700548100013,5473.70166,14,Model_1
2505318700548100014,11431.13379,14,Model_1
2505318700548100015,4457.417969,14,Model_1
2505318700548100016,10813.22266,14,Model_1
2505318700550100001,5514.347168,29,Model_1
2505318700550100003,5568.318359,29,Model_1
2505318700550100004,3599.989990234375,29,Model_1
2505318700550100005,3531.210693359375,29,Model_1
2505318700550100006,4259.769043,29,Model_1
2505318700550100007,3683.489501953125,29,Model_1
2505318700550100008,4669.859375,29,Model_1
2505318700550100009,4718.325195,29,Model_1
2505318700550100010,3835.337158203125,29,Model_1
2505318700550100011,3637.740966796875,29,Model_1
2505318700550100012,4563.868652,29,Model_1
2505318700550100013,3941.781005859375,29,Model_1
2505318700550100014,7125.621094,29,Model_1
2505318700550100015,4493.769531,29,Model_1
2505318700550100016,2942.536133,29,Model_1
2505318700550100017,5116.641602,29,Model_1
2505318700550100018,3361.241211,29,Model_1
2505318700550100019,4679.479492,29,Model_1
2505318700550100021,4079.527832,29,Model_1
2505318700550100022,4161.229004,29,Model_1
2505318700550100023,7632.712891,29,Model_1
