EntityID,crop,stage,embryo_ID,section_level,uniqueID,fov,volume,center_x,center_y,min_x,min_y,max_x,max_y,anisotropy,transcript_count,perimeter_area_ratio,solidity
2685806100028100152,1,22,15,,MER02-R1-1,,2625.289696532633,732.3907706604277,384.12538813634114,8938.467914641466,367.4999407223744,8952.430257980792,393.5215381425711,2.1575773831162746,,0.2758632247099686,0.9115344577204372
2685806100028100153,1,22,15,,MER02-R1-1,,1619.9226514190273,617.7462582742501,379.52020741945097,8822.604948391821,368.2347989172552,8838.52519759176,382.1042081020227,1.0080654997167502,,0.3090240126447297,0.958134686363814
2685806100028100154,1,22,15,,MER02-R1-1,,3227.885143098463,653.9641714525242,383.17384564857247,8855.633023751285,368.82146792338335,8876.398884169972,390.17259869116447,1.076695097362434,,0.2276589577247084,0.933503113062112
2685806100028100155,1,22,15,,MER02-R1-1,,628.9794979991381,795.9037838100721,377.10244182197687,9004.995366725934,368.6819985586891,9013.573863166388,377.5177552715989,1.029988970006768,,0.4853473361297021,0.9904532237079828
2685806100028100156,1,22,15,,MER02-R1-1,,6164.364056767166,637.3037378777772,390.3645786201549,8836.300756083174,369.3372238571748,8861.345172359534,406.5694068532045,1.824322772072651,,0.1719759652007927,0.9031022090098932
2685806100028100157,1,22,15,,MER02-R1-1,,920.2785698764278,842.8407135332709,381.13413155050665,9049.630471064122,370.5252018372735,9060.60408872754,382.82243778203264,1.208445864127585,,0.4017765522146765,0.9902452619861724
2685806100028100158,1,22,15,,MER02-R1-1,,1848.0789510388383,829.1354429304829,383.2457805989021,9033.507131904991,370.5252018372735,9051.543837309651,385.7452382057826,1.171381544249013,,0.296334431493022,0.9546268865492672
2685806100028100159,1,22,15,,MER02-R1-1,,1344.5837007586576,854.4871354669231,381.38615887241536,9060.189009683025,370.5252018372735,9073.766523188177,383.6823430585465,1.269366453438745,,0.3297296667031977,0.9865822622626704
2685806100028100160,1,22,15,,MER02-R1-1,,3352.701678879923,667.8849295475011,393.88345342209766,8873.128452772791,375.0652577006084,8890.192312236015,404.2074759963285,1.8413964985753943,,0.2296840255738817,0.946205256980894
2685806100028100161,1,22,15,,MER02-R1-1,,6250.4167825354525,704.2765960035285,398.06286015710856,8906.399416198907,374.6278086029666,8928.200761757544,416.6975683895541,2.190301382852805,,0.1823854475319572,0.9056008638475675
2685806100028100162,1,22,15,,MER02-R1-1,,5404.218713088306,751.375321405405,398.30312808722056,8954.457703204182,375.2771137576683,8977.563592652143,416.15594861612624,1.9530789727527909,,0.2089881682515228,0.8044668885861345
2685806100028100163,1,22,15,,MER02-R1-1,,1181.2888385087888,801.3523968893205,385.1831467006504,9007.911342710157,375.0859092588898,9020.30696347744,387.58979157642057,1.0416332000244153,,0.346969518244282,0.9910922740182484
2685806100028100164,1,22,15,,MER02-R1-1,,1213.5465298979052,813.0680115059004,385.6691271647697,9019.910063898284,374.7303305244249,9033.346532117392,388.1860968671853,1.0131624189540895,,0.3699822057033067,0.9423739699990108
2685806100028100165,1,22,15,,MER02-R1-1,,2645.11440050294,596.258911956098,387.1524380779756,8797.642994719363,375.3230295781053,8823.308833683139,393.1632940002902,2.201127695847875,,0.275844527487765,0.9117366779425335
2685806100028100166,1,22,15,,MER02-R1-1,,1567.6388619973986,793.066866682615,391.5573032781221,8999.59356154018,377.6703655001364,9013.507805865656,395.3374249730794,1.2895032925609178,,0.3241094009704133,0.930459748486548
2685806100028100168,1,22,15,,MER02-R1-1,,1190.3529949612082,741.7805621264451,391.6288654972855,8950.355054183288,378.39201218646633,8958.555749199439,396.9328623786061,2.3368018046160346,,0.3963507692682163,0.9681407597199576
2685806100028100169,1,22,15,,MER02-R1-1,,3520.886784702259,721.6451778151277,395.7148779266258,8925.400022267731,378.8338103886235,8943.105956189356,403.0181246740199,1.4748810668602068,,0.2143889220547286,0.951924700323586
2685806100028100170,1,22,15,,MER02-R1-1,,5568.884411235877,575.8148213320092,399.0108617562415,8773.75047687699,380.56177835967617,8800.434231468636,413.7171638042491,1.5175217030525654,,0.193942483224159,0.846202900411522
2685806100028100171,1,22,15,,MER02-R1-1,,3313.6625608044023,623.5454430577502,397.24279391300206,8826.691388106205,381.2170036581618,8846.878748710034,404.855098372967,1.3834118666135855,,0.226887486456347,0.9185803070187368
