9.259335517883300781e+00 0.000000000000000000e+00 -7.604527343750000000e+04
0.000000000000000000e+00 9.259430885314941406e+00 3.921451568603515625e+01
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
