Embryo,Truth image,Test image,Slice number,Truth objects,Test objects,Object IoU threshold,Object TP,Object FP,Object FN,Object Precision,Object Recall/Sensitivity,Object Jaccard Index,Object F-measure
Embryo03,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,max_image_z3_DAPI_mask_endo.tif,1,121,114,0.9,73,41,48,0.64,0.603,0.451,0.621
Embryo03,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,max_image_z3_DAPI_mask_endo.tif,1,121,114,0.95,43,71,78,0.377,0.355,0.224,0.366
Embryo03,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,max_image_z3_DAPI_mask_endo.tif,1,121,114,1.0,0,114,121,0.0,0.0,0.0,
Embryo03,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,mosaic_Cellbound1_z3_DAPI_mask_endo.tif,1,121,2,0.5,0,2,121,0.0,0.0,0.0,
Embryo03,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,mosaic_Cellbound1_z3_DAPI_mask_endo.tif,1,121,2,0.55,0,2,121,0.0,0.0,0.0,
Embryo03,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,mosaic_Cellbound1_z3_DAPI_mask_endo.tif,1,121,2,0.6,0,2,121,0.0,0.0,0.0,
Embryo03,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,mosaic_Cellbound1_z3_DAPI_mask_endo.tif,1,121,2,0.65,0,2,121,0.0,0.0,0.0,
Embryo03,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,mosaic_Cellbound1_z3_DAPI_mask_endo.tif,1,121,2,0.7,0,2,121,0.0,0.0,0.0,
Embryo03,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,mosaic_Cellbound1_z3_DAPI_mask_endo.tif,1,121,2,0.75,0,2,121,0.0,0.0,0.0,
Embryo03,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,mosaic_Cellbound1_z3_DAPI_mask_endo.tif,1,121,2,0.8,0,2,121,0.0,0.0,0.0,
Embryo03,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,mosaic_Cellbound1_z3_DAPI_mask_endo.tif,1,121,2,0.85,0,2,121,0.0,0.0,0.0,
Embryo03,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,mosaic_Cellbound1_z3_DAPI_mask_endo.tif,1,121,2,0.9,0,2,121,0.0,0.0,0.0,
Embryo03,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,mosaic_Cellbound1_z3_DAPI_mask_endo.tif,1,121,2,0.95,0,2,121,0.0,0.0,0.0,
Embryo03,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,mosaic_Cellbound1_z3_DAPI_mask_endo.tif,1,121,2,1.0,0,2,121,0.0,0.0,0.0,
Embryo03,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,mosaic_Cellbound2_z3_DAPI_mask_endo.tif,1,121,989,0.5,12,977,109,0.012,0.099,0.011,0.022
Embryo03,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,mosaic_Cellbound2_z3_DAPI_mask_endo.tif,1,121,989,0.55,12,977,109,0.012,0.099,0.011,0.022
Embryo03,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,mosaic_Cellbound2_z3_DAPI_mask_endo.tif,1,121,989,0.6,8,981,113,0.008,0.066,0.007,0.014
Embryo03,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,mosaic_Cellbound2_z3_DAPI_mask_endo.tif,1,121,989,0.65,6,983,115,0.006,0.05,0.005,0.011
Embryo03,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,mosaic_Cellbound2_z3_DAPI_mask_endo.tif,1,121,989,0.7,5,984,116,0.005,0.041,0.005,0.009
Embryo03,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,mosaic_Cellbound2_z3_DAPI_mask_endo.tif,1,121,989,0.75,3,986,118,0.003,0.025,0.003,0.005
Embryo03,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,mosaic_Cellbound2_z3_DAPI_mask_endo.tif,1,121,989,0.8,0,989,121,0.0,0.0,0.0,
Embryo03,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,mosaic_Cellbound2_z3_DAPI_mask_endo.tif,1,121,989,0.85,0,989,121,0.0,0.0,0.0,
Embryo03,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,mosaic_Cellbound2_z3_DAPI_mask_endo.tif,1,121,989,0.9,0,989,121,0.0,0.0,0.0,
Embryo03,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,mosaic_Cellbound2_z3_DAPI_mask_endo.tif,1,121,989,0.95,0,989,121,0.0,0.0,0.0,
Embryo03,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,mosaic_Cellbound2_z3_DAPI_mask_endo.tif,1,121,989,1.0,0,989,121,0.0,0.0,0.0,
Embryo03,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,mosaic_PolyT_z3_DAPI_mask_endo.tif,1,121,52,0.5,14,38,107,0.269,0.116,0.088,0.162
Embryo03,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,mosaic_PolyT_z3_DAPI_mask_endo.tif,1,121,52,0.55,12,40,109,0.231,0.099,0.075,0.139
Embryo03,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,mosaic_PolyT_z3_DAPI_mask_endo.tif,1,121,52,0.6,9,43,112,0.173,0.074,0.055,0.104
Embryo03,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,mosaic_PolyT_z3_DAPI_mask_endo.tif,1,121,52,0.65,7,45,114,0.135,0.058,0.042,0.081
Embryo03,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,mosaic_PolyT_z3_DAPI_mask_endo.tif,1,121,52,0.7,5,47,116,0.096,0.041,0.03,0.058
Embryo03,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,mosaic_PolyT_z3_DAPI_mask_endo.tif,1,121,52,0.75,3,49,118,0.058,0.025,0.018,0.035
Embryo03,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,mosaic_PolyT_z3_DAPI_mask_endo.tif,1,121,52,0.8,3,49,118,0.058,0.025,0.018,0.035
Embryo03,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,mosaic_PolyT_z3_DAPI_mask_endo.tif,1,121,52,0.85,1,51,120,0.019,0.008,0.006,0.012
Embryo03,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,mosaic_PolyT_z3_DAPI_mask_endo.tif,1,121,52,0.9,0,52,121,0.0,0.0,0.0,
Embryo03,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,mosaic_PolyT_z3_DAPI_mask_endo.tif,1,121,52,0.95,0,52,121,0.0,0.0,0.0,
Embryo03,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,mosaic_PolyT_z3_DAPI_mask_endo.tif,1,121,52,1.0,0,52,121,0.0,0.0,0.0,
Embryo04,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,added_image_z3_DAPI_mask_endo.tif,1,131,215,0.5,68,147,63,0.316,0.519,0.245,0.393
Embryo04,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,added_image_z3_DAPI_mask_endo.tif,1,131,215,0.55,66,149,65,0.307,0.504,0.236,0.382
Embryo04,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,added_image_z3_DAPI_mask_endo.tif,1,131,215,0.6,59,156,72,0.274,0.45,0.206,0.341
Embryo04,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,added_image_z3_DAPI_mask_endo.tif,1,131,215,0.65,58,157,73,0.27,0.443,0.201,0.335
Embryo04,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,added_image_z3_DAPI_mask_endo.tif,1,131,215,0.7,52,163,79,0.242,0.397,0.177,0.301
Embryo04,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,added_image_z3_DAPI_mask_endo.tif,1,131,215,0.75,50,165,81,0.233,0.382,0.169,0.289
Embryo04,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,added_image_z3_DAPI_mask_endo.tif,1,131,215,0.8,41,174,90,0.191,0.313,0.134,0.237
Embryo04,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,added_image_z3_DAPI_mask_endo.tif,1,131,215,0.85,34,181,97,0.158,0.26,0.109,0.197
Embryo04,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,added_image_z3_DAPI_mask_endo.tif,1,131,215,0.9,28,187,103,0.13,0.214,0.088,0.162
Embryo04,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,added_image_z3_DAPI_mask_endo.tif,1,131,215,0.95,10,205,121,0.047,0.076,0.03,0.058
Embryo04,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,added_image_z3_DAPI_mask_endo.tif,1,131,215,1.0,0,215,131,0.0,0.0,0.0,
Embryo04,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,average_image_z3_DAPI_mask_endo.tif,1,131,214,0.5,69,145,62,0.322,0.527,0.25,0.4
Embryo04,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,average_image_z3_DAPI_mask_endo.tif,1,131,214,0.55,67,147,64,0.313,0.511,0.241,0.388
Embryo04,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,average_image_z3_DAPI_mask_endo.tif,1,131,214,0.6,61,153,70,0.285,0.466,0.215,0.354
Embryo04,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,average_image_z3_DAPI_mask_endo.tif,1,131,214,0.65,59,155,72,0.276,0.45,0.206,0.342
Embryo04,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,average_image_z3_DAPI_mask_endo.tif,1,131,214,0.7,54,160,77,0.252,0.412,0.186,0.313
Embryo04,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,average_image_z3_DAPI_mask_endo.tif,1,131,214,0.75,51,163,80,0.238,0.389,0.173,0.296
Embryo04,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,average_image_z3_DAPI_mask_endo.tif,1,131,214,0.8,42,172,89,0.196,0.321,0.139,0.243
Embryo04,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,average_image_z3_DAPI_mask_endo.tif,1,131,214,0.85,34,180,97,0.159,0.26,0.109,0.197
Embryo04,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,average_image_z3_DAPI_mask_endo.tif,1,131,214,0.9,28,186,103,0.131,0.214,0.088,0.162
Embryo04,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,average_image_z3_DAPI_mask_endo.tif,1,131,214,0.95,10,204,121,0.047,0.076,0.03,0.058
Embryo04,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,average_image_z3_DAPI_mask_endo.tif,1,131,214,1.0,0,214,131,0.0,0.0,0.0,
Embryo04,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,max_image_z3_DAPI_mask_endo.tif,1,131,129,0.5,76,53,55,0.589,0.58,0.413,0.585
Embryo04,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,max_image_z3_DAPI_mask_endo.tif,1,131,129,0.55,74,55,57,0.574,0.565,0.398,0.569
Embryo04,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,max_image_z3_DAPI_mask_endo.tif,1,131,129,0.6,69,60,62,0.535,0.527,0.361,0.531
Embryo04,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,max_image_z3_DAPI_mask_endo.tif,1,131,129,0.65,65,64,66,0.504,0.496,0.333,0.5
Embryo04,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,max_image_z3_DAPI_mask_endo.tif,1,131,129,0.7,63,66,68,0.488,0.481,0.32,0.485
Embryo04,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,max_image_z3_DAPI_mask_endo.tif,1,131,129,0.75,58,71,73,0.45,0.443,0.287,0.446
Embryo04,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,max_image_z3_DAPI_mask_endo.tif,1,131,129,0.8,53,76,78,0.411,0.405,0.256,0.408
Embryo04,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,max_image_z3_DAPI_mask_endo.tif,1,131,129,0.85,51,78,80,0.395,0.389,0.244,0.392
Embryo04,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,max_image_z3_DAPI_mask_endo.tif,1,131,129,0.9,44,85,87,0.341,0.336,0.204,0.338
Embryo04,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,max_image_z3_DAPI_mask_endo.tif,1,131,129,0.95,29,100,102,0.225,0.221,0.126,0.223
Embryo04,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,max_image_z3_DAPI_mask_endo.tif,1,131,129,1.0,0,129,131,0.0,0.0,0.0,
Embryo04,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,mosaic_Cellbound1_z3_DAPI_mask_endo.tif,1,131,112,0.5,15,97,116,0.134,0.115,0.066,0.123
Embryo04,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,mosaic_Cellbound1_z3_DAPI_mask_endo.tif,1,131,112,0.55,14,98,117,0.125,0.107,0.061,0.115
Embryo04,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,mosaic_Cellbound1_z3_DAPI_mask_endo.tif,1,131,112,0.6,10,102,121,0.089,0.076,0.043,0.082
Embryo04,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,mosaic_Cellbound1_z3_DAPI_mask_endo.tif,1,131,112,0.65,6,106,125,0.054,0.046,0.025,0.049
Embryo04,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,mosaic_Cellbound1_z3_DAPI_mask_endo.tif,1,131,112,0.7,6,106,125,0.054,0.046,0.025,0.049
Embryo04,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,mosaic_Cellbound1_z3_DAPI_mask_endo.tif,1,131,112,0.75,5,107,126,0.045,0.038,0.021,0.041
Embryo04,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,mosaic_Cellbound1_z3_DAPI_mask_endo.tif,1,131,112,0.8,3,109,128,0.027,0.023,0.013,0.025
Embryo04,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,mosaic_Cellbound1_z3_DAPI_mask_endo.tif,1,131,112,0.85,1,111,130,0.009,0.008,0.004,0.008
Embryo04,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,mosaic_Cellbound1_z3_DAPI_mask_endo.tif,1,131,112,0.9,0,112,131,0.0,0.0,0.0,
Embryo04,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,mosaic_Cellbound1_z3_DAPI_mask_endo.tif,1,131,112,0.95,0,112,131,0.0,0.0,0.0,
Embryo04,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,mosaic_Cellbound1_z3_DAPI_mask_endo.tif,1,131,112,1.0,0,112,131,0.0,0.0,0.0,
Embryo04,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,mosaic_Cellbound2_z3_DAPI_mask_endo.tif,1,131,1514,0.5,10,1504,121,0.007,0.076,0.006,0.012
Embryo04,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,mosaic_Cellbound2_z3_DAPI_mask_endo.tif,1,131,1514,0.55,7,1507,124,0.005,0.053,0.004,0.009
Embryo04,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,mosaic_Cellbound2_z3_DAPI_mask_endo.tif,1,131,1514,0.6,7,1507,124,0.005,0.053,0.004,0.009
Embryo04,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,mosaic_Cellbound2_z3_DAPI_mask_endo.tif,1,131,1514,0.65,3,1511,128,0.002,0.023,0.002,0.004
Embryo04,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,mosaic_Cellbound2_z3_DAPI_mask_endo.tif,1,131,1514,0.7,2,1512,129,0.001,0.015,0.001,0.002
Embryo04,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,mosaic_Cellbound2_z3_DAPI_mask_endo.tif,1,131,1514,0.75,0,1514,131,0.0,0.0,0.0,
Embryo04,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,mosaic_Cellbound2_z3_DAPI_mask_endo.tif,1,131,1514,0.8,0,1514,131,0.0,0.0,0.0,
Embryo04,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,mosaic_Cellbound2_z3_DAPI_mask_endo.tif,1,131,1514,0.85,0,1514,131,0.0,0.0,0.0,
Embryo04,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,mosaic_Cellbound2_z3_DAPI_mask_endo.tif,1,131,1514,0.9,0,1514,131,0.0,0.0,0.0,
Embryo04,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,mosaic_Cellbound2_z3_DAPI_mask_endo.tif,1,131,1514,0.95,0,1514,131,0.0,0.0,0.0,
Embryo04,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,mosaic_Cellbound2_z3_DAPI_mask_endo.tif,1,131,1514,1.0,0,1514,131,0.0,0.0,0.0,
Embryo04,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,mosaic_PolyT_z3_DAPI_mask_endo.tif,1,131,55,0.5,17,38,114,0.309,0.13,0.101,0.183
Embryo04,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,mosaic_PolyT_z3_DAPI_mask_endo.tif,1,131,55,0.55,17,38,114,0.309,0.13,0.101,0.183
Embryo04,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,mosaic_PolyT_z3_DAPI_mask_endo.tif,1,131,55,0.6,17,38,114,0.309,0.13,0.101,0.183
Embryo04,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,mosaic_PolyT_z3_DAPI_mask_endo.tif,1,131,55,0.65,14,41,117,0.255,0.107,0.081,0.151
Embryo04,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,mosaic_PolyT_z3_DAPI_mask_endo.tif,1,131,55,0.7,10,45,121,0.182,0.076,0.057,0.108
Embryo04,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,mosaic_PolyT_z3_DAPI_mask_endo.tif,1,131,55,0.75,9,46,122,0.164,0.069,0.051,0.097
Embryo04,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,mosaic_PolyT_z3_DAPI_mask_endo.tif,1,131,55,0.8,7,48,124,0.127,0.053,0.039,0.075
Embryo04,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,mosaic_PolyT_z3_DAPI_mask_endo.tif,1,131,55,0.85,4,51,127,0.073,0.031,0.022,0.043
Embryo04,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,mosaic_PolyT_z3_DAPI_mask_endo.tif,1,131,55,0.9,1,54,130,0.018,0.008,0.005,0.011
Embryo04,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,mosaic_PolyT_z3_DAPI_mask_endo.tif,1,131,55,0.95,0,55,131,0.0,0.0,0.0,
Embryo04,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,mosaic_PolyT_z3_DAPI_mask_endo.tif,1,131,55,1.0,0,55,131,0.0,0.0,0.0,
Embryo05,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,added_image_z3_DAPI_mask_endo.tif,1,153,145,0.5,110,35,43,0.759,0.719,0.585,0.738
Embryo05,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,added_image_z3_DAPI_mask_endo.tif,1,153,145,0.55,108,37,45,0.745,0.706,0.568,0.725
Embryo05,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,added_image_z3_DAPI_mask_endo.tif,1,153,145,0.6,102,43,51,0.703,0.667,0.52,0.685
Embryo05,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,added_image_z3_DAPI_mask_endo.tif,1,153,145,0.65,101,44,52,0.697,0.66,0.513,0.678
Embryo05,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,added_image_z3_DAPI_mask_endo.tif,1,153,145,0.7,98,47,55,0.676,0.641,0.49,0.658
Embryo05,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,added_image_z3_DAPI_mask_endo.tif,1,153,145,0.75,90,55,63,0.621,0.588,0.433,0.604
Embryo05,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,added_image_z3_DAPI_mask_endo.tif,1,153,145,0.8,85,60,68,0.586,0.556,0.399,0.57
Embryo05,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,added_image_z3_DAPI_mask_endo.tif,1,153,145,0.85,77,68,76,0.531,0.503,0.348,0.517
Embryo05,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,added_image_z3_DAPI_mask_endo.tif,1,153,145,0.9,68,77,85,0.469,0.444,0.296,0.456
Embryo05,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,added_image_z3_DAPI_mask_endo.tif,1,153,145,0.95,30,115,123,0.207,0.196,0.112,0.201
Embryo05,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,added_image_z3_DAPI_mask_endo.tif,1,153,145,1.0,0,145,153,0.0,0.0,0.0,
Embryo05,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,average_image_z3_DAPI_mask_endo.tif,1,153,143,0.5,109,34,44,0.762,0.712,0.583,0.736
Embryo05,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,average_image_z3_DAPI_mask_endo.tif,1,153,143,0.55,107,36,46,0.748,0.699,0.566,0.723
Embryo05,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,average_image_z3_DAPI_mask_endo.tif,1,153,143,0.6,103,40,50,0.72,0.673,0.534,0.696
Embryo05,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,average_image_z3_DAPI_mask_endo.tif,1,153,143,0.65,102,41,51,0.713,0.667,0.526,0.689
Embryo05,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,average_image_z3_DAPI_mask_endo.tif,1,153,143,0.7,99,44,54,0.692,0.647,0.503,0.669
Embryo05,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,average_image_z3_DAPI_mask_endo.tif,1,153,143,0.75,92,51,61,0.643,0.601,0.451,0.622
Embryo05,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,average_image_z3_DAPI_mask_endo.tif,1,153,143,0.8,86,57,67,0.601,0.562,0.41,0.581
Embryo05,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,average_image_z3_DAPI_mask_endo.tif,1,153,143,0.85,78,65,75,0.545,0.51,0.358,0.527
Embryo05,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,average_image_z3_DAPI_mask_endo.tif,1,153,143,0.9,67,76,86,0.469,0.438,0.293,0.453
Embryo05,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,average_image_z3_DAPI_mask_endo.tif,1,153,143,0.95,31,112,122,0.217,0.203,0.117,0.209
Embryo05,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,average_image_z3_DAPI_mask_endo.tif,1,153,143,1.0,0,143,153,0.0,0.0,0.0,
Embryo05,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,max_image_z3_DAPI_mask_endo.tif,1,153,124,0.5,93,31,60,0.75,0.608,0.505,0.671
Embryo05,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,max_image_z3_DAPI_mask_endo.tif,1,153,124,0.55,93,31,60,0.75,0.608,0.505,0.671
Embryo05,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,max_image_z3_DAPI_mask_endo.tif,1,153,124,0.6,90,34,63,0.726,0.588,0.481,0.65
Embryo05,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,max_image_z3_DAPI_mask_endo.tif,1,153,124,0.65,87,37,66,0.702,0.569,0.458,0.628
Embryo05,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,max_image_z3_DAPI_mask_endo.tif,1,153,124,0.7,80,44,73,0.645,0.523,0.406,0.578
Embryo05,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,max_image_z3_DAPI_mask_endo.tif,1,153,124,0.75,76,48,77,0.613,0.497,0.378,0.549
Embryo05,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,max_image_z3_DAPI_mask_endo.tif,1,153,124,0.8,72,52,81,0.581,0.471,0.351,0.52
Embryo05,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,max_image_z3_DAPI_mask_endo.tif,1,153,124,0.85,65,59,88,0.524,0.425,0.307,0.469
Embryo05,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,max_image_z3_DAPI_mask_endo.tif,1,153,124,0.9,52,72,101,0.419,0.34,0.231,0.375
Embryo05,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,max_image_z3_DAPI_mask_endo.tif,1,153,124,0.95,22,102,131,0.177,0.144,0.086,0.159
Embryo05,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,max_image_z3_DAPI_mask_endo.tif,1,153,124,1.0,0,124,153,0.0,0.0,0.0,
Embryo05,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,mosaic_Cellbound1_z3_DAPI_mask_endo.tif,1,153,48,0.5,23,25,130,0.479,0.15,0.129,0.229
Embryo05,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,mosaic_Cellbound1_z3_DAPI_mask_endo.tif,1,153,48,0.55,21,27,132,0.438,0.137,0.117,0.209
Embryo05,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,mosaic_Cellbound1_z3_DAPI_mask_endo.tif,1,153,48,0.6,14,34,139,0.292,0.092,0.075,0.139
Embryo05,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,mosaic_Cellbound1_z3_DAPI_mask_endo.tif,1,153,48,0.65,10,38,143,0.208,0.065,0.052,0.1
Embryo05,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,mosaic_Cellbound1_z3_DAPI_mask_endo.tif,1,153,48,0.7,10,38,143,0.208,0.065,0.052,0.1
Embryo05,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,mosaic_Cellbound1_z3_DAPI_mask_endo.tif,1,153,48,0.75,8,40,145,0.167,0.052,0.041,0.08
Embryo05,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,mosaic_Cellbound1_z3_DAPI_mask_endo.tif,1,153,48,0.8,7,41,146,0.146,0.046,0.036,0.07
Embryo05,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,mosaic_Cellbound1_z3_DAPI_mask_endo.tif,1,153,48,0.85,4,44,149,0.083,0.026,0.02,0.04
Embryo05,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,mosaic_Cellbound1_z3_DAPI_mask_endo.tif,1,153,48,0.9,1,47,152,0.021,0.007,0.005,0.01
Embryo05,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,mosaic_Cellbound1_z3_DAPI_mask_endo.tif,1,153,48,0.95,0,48,153,0.0,0.0,0.0,
Embryo05,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,mosaic_Cellbound1_z3_DAPI_mask_endo.tif,1,153,48,1.0,0,48,153,0.0,0.0,0.0,
Embryo05,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,mosaic_Cellbound2_z3_DAPI_mask_endo.tif,1,153,984,0.5,11,973,142,0.011,0.072,0.01,0.019
Embryo05,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,mosaic_Cellbound2_z3_DAPI_mask_endo.tif,1,153,984,0.55,10,974,143,0.01,0.065,0.009,0.018
Embryo05,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,mosaic_Cellbound2_z3_DAPI_mask_endo.tif,1,153,984,0.6,9,975,144,0.009,0.059,0.008,0.016
Embryo05,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,mosaic_Cellbound2_z3_DAPI_mask_endo.tif,1,153,984,0.65,4,980,149,0.004,0.026,0.004,0.007
Embryo05,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,mosaic_Cellbound2_z3_DAPI_mask_endo.tif,1,153,984,0.7,1,983,152,0.001,0.007,0.0008803,0.002
Embryo05,mosaic_Cellbound3_z3_DAPI_mask_endo.tif,mosaic_Cellbound2_z3_DAPI_mask_endo.tif,1,153,984,0.75,0,984,153,0.0,0.0,0.0,
